#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 10 16 20 40 999  8.9 11.5  1.27  4.13 99.00 221 1017.9  10.0  14.9 999.0 99.0 99.00
2020 10 16 21 00 999  9.1 11.4  1.26  4.06 99.00 222 1017.8  10.1  14.9 999.0 99.0 99.00
2020 10 16 21 20 999  8.8 10.4  1.42  4.25 99.00 219 1017.7   9.9  14.9 999.0 99.0 99.00
2020 10 16 21 40 999  8.5 10.5  1.60  4.58 99.00 220 1017.6   9.9  14.9 999.0 99.0 99.00
2020 10 16 22 00 999  7.8  9.5  1.62  4.50 99.00 214 1017.4  10.1  14.9 999.0 99.0 99.00
2020 10 16 22 20 999  7.7 10.1  1.50  4.45 99.00 217 1017.4  10.2  14.9 999.0 99.0 99.00
2020 10 16 22 40 999  7.7  9.6  1.49  4.60 99.00 214 1017.4  10.2  14.9 999.0 99.0 99.00
2020 10 16 23 00 999  7.9 10.7  1.41  4.51 99.00 218 1017.3  10.3  14.9 999.0 99.0 99.00
2020 10 16 23 20 999  8.1 10.8  1.47  4.41 99.00 216 1017.1  10.6  14.9 999.0 99.0 99.00
2020 10 16 23 40 999 10.5 12.8  1.44  4.43 99.00 219 1016.9  10.4  14.9 999.0 99.0 99.00
2020 10 17 00 00 999 10.8 13.2  1.63  4.38 99.00 216 1017.2   9.3  14.9 999.0 99.0 99.00
2020 10 17 00 20 999  9.3 11.4  1.78  4.45 99.00 214 1017.3   9.5  14.9 999.0 99.0 99.00
2020 10 17 00 40 999  9.6 12.0  1.73  4.65 99.00 214 1017.3  10.2  14.9 999.0 99.0 99.00
2020 10 17 01 00 999  9.5 12.6  1.54  4.45 99.00 215 1017.4  10.3  14.9 999.0 99.0 99.00
2020 10 17 01 20 999  9.2 11.4  1.53  4.36 99.00 221 1017.3  10.5  14.9 999.0 99.0 99.00
2020 10 17 01 40 999  9.0 11.4  1.61  4.52 99.00 218 1017.3  10.9  14.9 999.0 99.0 99.00
2020 10 17 02 00 999  9.6 11.7  1.70  4.56 99.00 218 1017.2  11.3  14.9 999.0 99.0 99.00
2020 10 17 02 20 999 10.8 14.2  1.61  4.31 99.00 220 1017.4  10.2  14.9 999.0 99.0 99.00
2020 10 17 02 40 999 12.5 16.5  1.50  4.19 99.00 224 1017.8   9.5  14.8 999.0 99.0 99.00
2020 10 17 03 00 999 10.5 13.7  1.60  4.25 99.00 226 1018.0   9.5  14.8 999.0 99.0 99.00
2020 10 17 03 20 999 10.4 12.7  1.63  4.34 99.00 235 1018.0   9.6  14.8 999.0 99.0 99.00
2020 10 17 03 40 999 10.7 14.5  1.64  4.34 99.00 239 1018.7   8.8  14.8 999.0 99.0 99.00
2020 10 17 04 00 999  8.6 12.9  1.66  4.44 99.00 239 1019.0   7.5  14.8 999.0 99.0 99.00
2020 10 17 04 20 999  9.8 13.1  1.66  4.45 99.00 244 1019.3   7.6  14.8 999.0 99.0 99.00
2020 10 17 04 40 999  9.4 11.8  1.60  4.44 99.00 246 1019.4   8.1  14.8 999.0 99.0 99.00
2020 10 17 05 00 999  9.6 12.3  1.50  4.28 99.00 241 1019.5   8.5  14.8 999.0 99.0 99.00
2020 10 17 05 20 999  8.9 12.0  1.70  4.42 99.00 255 1019.6   8.5  14.7 999.0 99.0 99.00
2020 10 17 05 40 999  8.8 10.9  1.74  4.44 99.00 270 1019.7   8.1  14.7 999.0 99.0 99.00
2020 10 17 06 00 999  8.5 10.6  1.68  4.64 99.00 281 1019.8   8.1  14.7 999.0 99.0 99.00
2020 10 17 06 20 999  7.9 10.1  1.79  4.72 99.00 277 1019.8   8.0  14.7 999.0 99.0 99.00
2020 10 17 06 40 999  7.0  8.9  1.87  4.69 99.00 277 1020.0   7.8  14.7 999.0 99.0 99.00
2020 10 17 07 00 999  6.8  9.7  1.62  4.49 99.00 275 1020.2   7.9  14.7 999.0 99.0 99.00
2020 10 17 07 20 999  6.9  9.1  1.38  4.30 99.00 276 1020.5   7.9  14.7 999.0 99.0 99.00
2020 10 17 07 40 999  7.4  8.9  1.42  4.39 99.00 276 1020.5   8.0  14.6 999.0 99.0 99.00
2020 10 17 08 00 999  6.8  8.7  1.32  4.28 99.00 272 1020.4   8.0  14.6 999.0 99.0 99.00
2020 10 17 08 20 999  6.3  8.6  1.30  4.27 99.00 283 1020.7   7.9  14.6 999.0 99.0 99.00
2020 10 17 08 40 999  6.0  9.5  1.36  4.36 99.00 275 1020.7   7.9  14.6 999.0 99.0 99.00
2020 10 17 09 00 999  5.6  9.1  1.12  4.06 99.00 275 1020.7   8.0  14.6 999.0 99.0 99.00
2020 10 17 09 20 999  5.6  8.4  1.08  3.99 99.00 274 1020.5   8.1  14.6 999.0 99.0 99.00
2020 10 17 09 40 999  5.4  7.1  1.06  4.02 99.00 261 1020.8   8.2  14.6 999.0 99.0 99.00
2020 10 17 10 00 999  5.3  7.5  1.06  4.00 99.00 266 1021.0   8.4  14.6 999.0 99.0 99.00
2020 10 17 10 20 999  6.5  8.6  0.94  3.88 99.00 263 1021.3   8.7  14.6 999.0 99.0 99.00
2020 10 17 10 40 999  6.2  8.6  0.89  3.77 99.00 269 1021.5   8.8  14.6 999.0 99.0 99.00
2020 10 17 11 00 999  4.9  7.2  0.85  3.64 99.00 271 1021.4   8.8  14.6 999.0 99.0 99.00
2020 10 17 11 20 999  5.0  7.3  0.76  3.52 99.00 257 1021.5   9.1  14.6 999.0 99.0 99.00
2020 10 17 11 40 999 99.0 99.0  0.80  3.65 99.00 260 1021.6 999.0  14.6 999.0 99.0 99.00
2020 10 17 12 00 999  6.2  7.8  0.73  3.31 99.00 256 1021.6   9.5  14.6 999.0 99.0 99.00
2020 10 17 12 20 999  6.0  8.0  0.76  3.28 99.00 256 1021.7   9.7  14.6 999.0 99.0 99.00
2020 10 17 12 40 999  5.7  7.3  0.71  3.47 99.00 258 1021.6  10.0  14.6 999.0 99.0 99.00
2020 10 17 13 00 999  6.9  8.8  0.73  3.35 99.00 251 1021.6  10.1  14.6 999.0 99.0 99.00
2020 10 17 13 20 999  7.4  9.0  0.73  3.21 99.00 238 1021.6  10.4  14.6 999.0 99.0 99.00
2020 10 17 13 40 999  6.9  9.0  0.72  3.27 99.00 247 1021.6  10.5  14.5 999.0 99.0 99.00
2020 10 17 14 00 999  7.7  9.5  0.70  3.13 99.00 220 1021.4  10.7  14.5 999.0 99.0 99.00
2020 10 17 14 20 999  8.2  9.7  0.78  3.25 99.00 220 1021.1  10.4  14.6 999.0 99.0 99.00
2020 10 17 14 40 999  8.0  9.1  0.75  3.21 99.00 219 1021.1   9.4  14.5 999.0 99.0 99.00
2020 10 17 15 00 999  9.5 13.4  0.71  3.16 99.00 227 1021.0  10.3  14.6 999.0 99.0 99.00
2020 10 17 15 20 999 10.4 12.9  0.78  3.18 99.00 220 1021.1  10.5  14.5 999.0 99.0 99.00
2020 10 17 15 40 999 10.8 12.7  0.93  3.50 99.00 208 1021.1  10.5  14.5 999.0 99.0 99.00
2020 10 17 16 00 999 10.4 12.0  1.04  3.58 99.00 207 1020.7  10.6  14.5 999.0 99.0 99.00
2020 10 17 16 20 999 10.7 12.8  1.09  3.46 99.00 204 1020.8  10.9  14.5 999.0 99.0 99.00
2020 10 17 16 40 999 11.5 13.2  1.29  3.63 99.00 202 1020.6  11.2  14.5 999.0 99.0 99.00
2020 10 17 17 00 999 10.8 13.3  1.39  3.84 99.00 202 1020.3  11.5  14.5 999.0 99.0 99.00
2020 10 17 17 20 999 11.3 13.8  1.51  4.13 99.00 200 1019.8  11.5  14.4 999.0 99.0 99.00
2020 10 17 17 40 999 11.4 14.1  1.51  4.22 99.00 202 1018.9  11.4  14.3 999.0 99.0 99.00
2020 10 17 18 00 999 11.0 14.0  1.59  4.23 99.00 198 1018.5  11.4  14.2 999.0 99.0 99.00
2020 10 17 18 20 999 12.4 17.3  1.78  4.54 99.00 196 1018.7  11.2  14.1 999.0 99.0 99.00
2020 10 17 18 40 999 11.6 14.9  1.71  4.35 99.00 197 1017.8  11.7  14.1 999.0 99.0 99.00
2020 10 17 19 00 999 11.5 14.2  2.07  4.81 99.00 198 1016.3  11.8  14.1 999.0 99.0 99.00
2020 10 17 19 20 999 10.7 13.4  1.90  4.76 99.00 199 1015.4  11.6  14.1 999.0 99.0 99.00
2020 10 17 19 40 999 10.7 12.9  2.03  4.94 99.00 205 1014.9  11.7  14.2 999.0 99.0 99.00
2020 10 17 20 00 999 11.4 13.8  1.94  4.96 99.00 206 1014.5  12.3  14.3 999.0 99.0 99.00
2020 10 17 20 20 999 12.1 15.2  1.94  4.88 99.00 206 1014.2  12.6  14.3 999.0 99.0 99.00
2020 10 17 20 40 999 11.9 14.6  2.02  4.84 99.00 205 1013.8  12.8  14.3 999.0 99.0 99.00
2020 10 17 21 00 999 11.4 13.6  1.96  4.77 99.00 203 1013.7  13.1  14.4 999.0 99.0 99.00
2020 10 17 21 20 999 10.7 13.4  1.85  4.48 99.00 202 1013.5  13.3  14.4 999.0 99.0 99.00
2020 10 17 21 40 999 10.4 14.2  1.81  4.74 99.00 203 1013.4  13.7  14.5 999.0 99.0 99.00
2020 10 17 22 00 999 10.0 12.6  1.92  5.09 99.00 205 1013.4  13.8  14.5 999.0 99.0 99.00
2020 10 17 22 20 999 10.4 12.9  1.94  5.08 99.00 202 1013.3  14.3  14.5 999.0 99.0 99.00
2020 10 17 22 40 999 10.7 14.6  2.00  4.91 99.00 201 1013.4  15.0  14.5 999.0 99.0 99.00
2020 10 17 23 00 999 12.1 17.3  2.03  4.91 99.00 204 1013.0  15.2  14.6 999.0 99.0 99.00
2020 10 17 23 20 999 13.0 16.1  2.08  4.96 99.00 200 1013.0  15.2  14.6 999.0 99.0 99.00
2020 10 17 23 40 999 12.0 15.6  2.30  5.19 99.00 206 1013.4  15.1  14.6 999.0 99.0 99.00
2020 10 18 00 00 999 12.6 16.5  2.49  5.18 99.00 206 1013.5  14.8  14.5 999.0 99.0 99.00
2020 10 18 00 20 999 11.1 15.6  2.54  5.38 99.00 205 1014.0  14.8  14.5 999.0 99.0 99.00
2020 10 18 00 40 999 11.3 14.5  2.64  5.67 99.00 203 1014.0  14.7  14.5 999.0 99.0 99.00
2020 10 18 01 00 999 10.3 14.9  2.32  5.28 99.00 205 1014.1  14.6  14.5 999.0 99.0 99.00
2020 10 18 01 20 999 11.1 15.9  2.16  4.98 99.00 203 1014.2  15.0  14.5 999.0 99.0 99.00
2020 10 18 01 40 999 11.3 17.2  2.43  5.30 99.00 206 1014.1  14.9  14.5 999.0 99.0 99.00
2020 10 18 02 00 999 11.6 16.6  2.59  5.44 99.00 203 1014.1  14.9  14.4 999.0 99.0 99.00
2020 10 18 02 20 999 11.7 16.5  2.56  5.30 99.00 206 1013.9  14.8  14.4 999.0 99.0 99.00
2020 10 18 02 40 999 11.4 16.7  2.73  5.60 99.00 202 1014.0  14.8  14.4 999.0 99.0 99.00
2020 10 18 03 00 999 12.0 16.6  2.82  5.52 99.00 201 1013.9  14.9  14.4 999.0 99.0 99.00
2020 10 18 03 20 999 12.0 17.9  2.70  5.61 99.00 202 1013.6  14.8  14.4 999.0 99.0 99.00
2020 10 18 03 40 999 12.6 16.5  2.69  5.67 99.00 203 1013.8  14.8  14.4 999.0 99.0 99.00
2020 10 18 04 00 999 12.0 15.6  2.69  5.81 99.00 199 1013.8  14.7  14.4 999.0 99.0 99.00
2020 10 18 04 20 999 11.4 17.3  2.44  5.30 99.00 200 1013.9  14.8  14.3 999.0 99.0 99.00
2020 10 18 16 20 999  7.2  8.8  1.48  4.37 99.00 313 9999.0   7.4  14.5 999.0 99.0 99.00
2020 10 18 16 40 999  8.1  9.7  1.32  4.35 99.00 313 9999.0   7.7  14.5 999.0 99.0 99.00
2020 10 18 17 00 999  7.5  9.3  1.22  4.23 99.00 312 9999.0   7.4  14.5 999.0 99.0 99.00
2020 10 18 17 20 999  7.9  9.3  1.14  4.02 99.00 314 9999.0   7.5  14.5 999.0 99.0 99.00
2020 10 18 17 40 999  7.8  9.4  1.08  3.89 99.00 313 9999.0   7.4  14.5 999.0 99.0 99.00
2020 10 18 18 00 999  6.9  8.6  1.11  4.15 99.00 327 9999.0   7.2  14.5 999.0 99.0 99.00
2020 10 18 18 20 999  5.8  6.9  1.03  3.83 99.00 317 9999.0   7.1  14.5 999.0 99.0 99.00
2020 10 18 18 40 999  7.5  9.6  0.98  3.61 99.00 316 9999.0   7.1  14.5 999.0 99.0 99.00
2020 10 18 19 00 999  6.2  7.9  0.89  3.69 99.00 316 9999.0   6.9  14.5 999.0 99.0 99.00
2020 10 18 19 20 999  6.5  7.9  0.83  3.61 99.00 316 9999.0   7.0  14.5 999.0 99.0 99.00
2020 10 18 19 40 999  5.7  7.6  0.88  3.62 99.00 315 9999.0   7.1  14.5 999.0 99.0 99.00
2020 10 18 20 00 999  4.4  6.2  0.75  3.41 99.00 322 9999.0   7.1  14.5 999.0 99.0 99.00
2020 10 18 20 20 999  4.9  6.2  0.80  3.60 99.00 320 9999.0   7.4  14.5 999.0 99.0 99.00
2020 10 18 20 40 999  5.4  7.3  0.70  3.61 99.00 315 9999.0   7.7  14.5 999.0 99.0 99.00
2020 10 18 21 00 999  6.9  9.1  0.66  3.46 99.00 322 9999.0   7.9  14.5 999.0 99.0 99.00
2020 10 18 21 20 999  7.1  8.8  0.66  3.32 99.00 304 9999.0   7.7  14.5 999.0 99.0 99.00
2020 10 18 21 40 999  6.8  8.4  0.71  3.23 99.00 326 9999.0   7.8  14.5 999.0 99.0 99.00
2020 10 18 22 00 999  5.5  8.1  0.75  3.20 99.00 323 9999.0   7.6  14.5 999.0 99.0 99.00
2020 10 18 22 20 999  5.9  8.0  0.75  3.44 99.00 324 9999.0   7.6  14.5 999.0 99.0 99.00
2020 10 18 22 40 999  5.2  6.9  0.69  3.19 99.00 324 9999.0   7.5  14.5 999.0 99.0 99.00
2020 10 18 23 00 999  6.1  7.9  0.65  3.30 99.00 319 9999.0   7.7  14.4 999.0 99.0 99.00
2020 10 18 23 20 999  5.3  7.4  0.66  3.13 99.00 327 9999.0   7.6  14.4 999.0 99.0 99.00
2020 10 18 23 40 999  4.8  7.9  0.61  3.00 99.00 324 9999.0   7.6  14.4 999.0 99.0 99.00
2020 10 19 00 00 999  5.5  7.3  0.57  3.01 99.00 325 9999.0   7.5  14.4 999.0 99.0 99.00
2020 10 19 00 20 999  5.4  7.0  0.64  3.19 99.00 321 9999.0   7.4  14.4 999.0 99.0 99.00
2020 10 19 00 40 999  4.6  6.5  0.60  3.21 99.00 999 9999.0   7.3  14.4 999.0 99.0 99.00
2020 10 19 01 00 999  4.2  5.7  0.60  3.11 99.00 999 9999.0   7.2  14.4 999.0 99.0 99.00
2020 10 19 01 20 999  4.0  5.5  0.57  3.19 99.00 327 9999.0   7.3  14.4 999.0 99.0 99.00
2020 10 19 01 40 999  4.9  6.7  0.57  3.20 99.00 999 9999.0   7.5  14.4 999.0 99.0 99.00
2020 10 19 02 00 999  3.8  6.1  0.57  3.29 99.00 999 9999.0   7.4  14.4 999.0 99.0 99.00
2020 10 19 02 20 999  3.9  5.3  0.56  3.17 99.00 999 9999.0   7.4  14.4 999.0 99.0 99.00
2020 10 19 02 40 999  3.4  5.1  0.49  3.03 99.00 999 9999.0   7.3  14.4 999.0 99.0 99.00
2020 10 19 13 00 999  4.0  5.2  0.33  2.50 99.00 999 9999.0   6.0  14.3 999.0 99.0 99.00
2020 10 19 13 20 999  4.4  5.2  0.31  2.46 99.00 999 9999.0   6.6  14.3 999.0 99.0 99.00
2020 10 19 13 40 999  3.8  4.7  0.31  2.45 99.00 214 9999.0   6.3  14.3 999.0 99.0 99.00
2020 10 19 14 00 999  3.3  4.2  0.30  2.42 99.00 284 9999.0   6.5  14.3 999.0 99.0 99.00
2020 10 19 14 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  14.3 999.0 99.0 99.00
2020 10 19 14 40 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  14.3 999.0 99.0 99.00
2020 10 19 15 00 999  4.1  5.5  0.28  2.42 99.00 300 9999.0   7.1  14.3 999.0 99.0 99.00
2020 10 19 15 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  14.3 999.0 99.0 99.00
2020 10 19 15 40 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  14.4 999.0 99.0 99.00
2020 10 19 16 00 999  1.8  3.3  0.26  2.56 99.00  46 9999.0   7.9  14.4 999.0 99.0 99.00
2020 10 19 16 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  14.4 999.0 99.0 99.00
2020 10 19 16 40 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  14.4 999.0 99.0 99.00
2020 10 19 17 00 999  2.4  3.8  0.29  2.74 99.00 313 9999.0   8.1  14.4 999.0 99.0 99.00
2020 10 19 17 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  14.4 999.0 99.0 99.00
2020 10 19 17 40 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  14.4 999.0 99.0 99.00
2020 10 19 18 00 999  0.4  0.9  0.32  2.86 99.00 999 9999.0   8.8  14.4 999.0 99.0 99.00
2020 10 19 18 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  14.4 999.0 99.0 99.00
2020 10 19 18 40 999 99.0 99.0 99.00 99.00 99.00 999 1022.6 999.0  14.4 999.0 99.0 99.00
2020 10 19 19 00 999  0.9  2.0  0.32  2.76 99.00 326 1022.9   8.6  14.4 999.0 99.0 99.00
2020 10 19 19 20 999 99.0 99.0 99.00 99.00 99.00 999 1022.6 999.0  14.4 999.0 99.0 99.00
2020 10 19 19 40 999 99.0 99.0 99.00 99.00 99.00 999 1022.9 999.0  14.4 999.0 99.0 99.00
2020 10 19 20 00 999  3.3  5.3  0.31  3.31 99.00 324 1023.6   8.5  14.4 999.0 99.0 99.00
2020 10 19 20 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.7 999.0  14.4 999.0 99.0 99.00
2020 10 19 20 40 999 99.0 99.0 99.00 99.00 99.00 999 1023.8 999.0  14.4 999.0 99.0 99.00
2020 10 19 21 00 999  3.7  5.0  0.34  3.08 99.00 320 1023.9   8.6  14.4 999.0 99.0 99.00
2020 10 19 21 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.5 999.0  14.4 999.0 99.0 99.00
2020 10 19 21 40 999 99.0 99.0 99.00 99.00 99.00 999 1023.6 999.0  14.4 999.0 99.0 99.00
2020 10 19 22 00 999  4.4  7.5  0.65  3.10 99.00 999 1023.7   7.0  14.4 999.0 99.0 99.00
2020 10 19 22 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.4 999.0  14.4 999.0 99.0 99.00
2020 10 19 22 40 999 99.0 99.0 99.00 99.00 99.00 999 1023.2 999.0  14.3 999.0 99.0 99.00
2020 10 19 23 00 999  4.6  5.9  0.63  3.32 99.00 999 1023.4   6.2  14.3 999.0 99.0 99.00
2020 10 19 23 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.2 999.0  14.3 999.0 99.0 99.00
2020 10 19 23 40 999 99.0 99.0 99.00 99.00 99.00 999 1023.2 999.0  14.3 999.0 99.0 99.00
2020 10 20 00 00 999  5.5  6.9  0.62  3.41 99.00 999 1023.2   5.9  14.3 999.0 99.0 99.00
2020 10 20 00 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.3 999.0  14.3 999.0 99.0 99.00
2020 10 20 00 40 999 99.0 99.0 99.00 99.00 99.00 999 1023.5 999.0  14.3 999.0 99.0 99.00
2020 10 20 01 00 999  5.4  6.6  0.48  3.08 99.00 999 1023.1   5.4  14.3 999.0 99.0 99.00
2020 10 20 01 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.1 999.0  14.3 999.0 99.0 99.00
2020 10 20 01 40 999 99.0 99.0 99.00 99.00 99.00 999 1023.2 999.0  14.3 999.0 99.0 99.00
2020 10 20 02 00 999  5.8  7.1  0.42  2.84 99.00 999 1023.1   5.4  14.3 999.0 99.0 99.00
2020 10 20 02 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.4 999.0  14.3 999.0 99.0 99.00
2020 10 20 02 40 999 99.0 99.0 99.00 99.00 99.00 999 1023.6 999.0  14.3 999.0 99.0 99.00
2020 10 20 03 00 999  5.3  6.6  0.37  2.73 99.00 327 1023.8   5.2  14.3 999.0 99.0 99.00
2020 10 20 03 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.7 999.0  14.3 999.0 99.0 99.00
2020 10 20 03 40 999 99.0 99.0 99.00 99.00 99.00 999 1023.4 999.0  14.2 999.0 99.0 99.00
2020 10 20 04 00 999  5.5  6.9  0.31  2.49 99.00 321 1023.3   5.1  14.2 999.0 99.0 99.00
2020 10 20 04 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.3 999.0  14.2 999.0 99.0 99.00
2020 10 20 04 40 999 99.0 99.0 99.00 99.00 99.00 999 1023.0 999.0  14.2 999.0 99.0 99.00
2020 10 20 05 00 999  4.9  6.0  0.28  2.50 99.00 310 1023.7   5.2  14.1 999.0 99.0 99.00
2020 10 20 05 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.5 999.0  14.1 999.0 99.0 99.00
2020 10 20 05 40 999 99.0 99.0 99.00 99.00 99.00 999 1023.7 999.0  14.1 999.0 99.0 99.00
2020 10 20 06 00 999  5.7  7.3  0.26  2.24 99.00 999 1023.8   4.8  14.1 999.0 99.0 99.00
2020 10 20 06 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.8 999.0  14.0 999.0 99.0 99.00
2020 10 20 06 40 999 99.0 99.0 99.00 99.00 99.00 999 1023.8 999.0  14.0 999.0 99.0 99.00
2020 10 20 07 00 999  5.6  7.1  0.25  2.22 99.00 320 1023.7   4.9  14.0 999.0 99.0 99.00
2020 10 20 07 20 999 99.0 99.0 99.00 99.00 99.00 999 1024.0 999.0  14.0 999.0 99.0 99.00
2020 10 20 07 40 999 99.0 99.0 99.00 99.00 99.00 999 1024.0 999.0  13.9 999.0 99.0 99.00
2020 10 20 08 00 999  5.9  7.5  0.25  2.21 99.00 999 1024.1   4.9  13.9 999.0 99.0 99.00
2020 10 20 08 20 999 99.0 99.0 99.00 99.00 99.00 999 1024.2 999.0  13.9 999.0 99.0 99.00
2020 10 20 08 40 999 99.0 99.0 99.00 99.00 99.00 999 1024.2 999.0  13.8 999.0 99.0 99.00
2020 10 20 09 00 999  4.5  5.7  0.23  2.23 99.00 299 1024.2   5.0  13.8 999.0 99.0 99.00
2020 10 20 09 20 999 99.0 99.0 99.00 99.00 99.00 999 1024.2 999.0  13.7 999.0 99.0 99.00
2020 10 20 09 40 999 99.0 99.0 99.00 99.00 99.00 999 1024.8 999.0  13.6 999.0 99.0 99.00
2020 10 20 10 00 999  4.4  5.5  0.21  2.08 99.00 282 1024.7   5.3  13.5 999.0 99.0 99.00
2020 10 20 10 20 999 99.0 99.0 99.00 99.00 99.00 999 1024.8 999.0  13.5 999.0 99.0 99.00
2020 10 20 10 40 999 99.0 99.0 99.00 99.00 99.00 999 1025.0 999.0  13.4 999.0 99.0 99.00
2020 10 20 11 00 999  4.8  6.1  0.18  2.13 99.00 147 1024.8   5.3  13.4 999.0 99.0 99.00
2020 10 20 11 20 999 99.0 99.0 99.00 99.00 99.00 999 1024.8 999.0  13.4 999.0 99.0 99.00
2020 10 20 11 40 999 99.0 99.0 99.00 99.00 99.00 999 1024.9 999.0  13.4 999.0 99.0 99.00
2020 10 20 12 00 999  4.5  6.0  0.17  2.11 99.00 107 1025.1   5.2  13.4 999.0 99.0 99.00
2020 10 20 12 20 999 99.0 99.0 99.00 99.00 99.00 999 1025.5 999.0  13.4 999.0 99.0 99.00
2020 10 20 12 40 999 99.0 99.0 99.00 99.00 99.00 999 1025.5 999.0  13.4 999.0 99.0 99.00
2020 10 20 13 00 999  4.0  5.3  0.16  2.19 99.00  79 1025.7   5.2  13.4 999.0 99.0 99.00
2020 10 20 13 20 999 99.0 99.0 99.00 99.00 99.00 999 1026.0 999.0  13.4 999.0 99.0 99.00
2020 10 20 13 40 999 99.0 99.0 99.00 99.00 99.00 999 1026.5 999.0  13.4 999.0 99.0 99.00
2020 10 20 14 00 999  4.0  5.6  0.17  2.39 99.00  49 1026.6   5.4  13.5 999.0 99.0 99.00
2020 10 20 14 20 999 99.0 99.0 99.00 99.00 99.00 999 1026.7 999.0  13.5 999.0 99.0 99.00
2020 10 20 14 40 999 99.0 99.0 99.00 99.00 99.00 999 1026.3 999.0  13.4 999.0 99.0 99.00
2020 10 20 15 00 999  4.8  6.1  0.18  2.25 99.00 273 1026.2   5.9  13.4 999.0 99.0 99.00
2020 10 20 15 20 999 99.0 99.0 99.00 99.00 99.00 999 1026.1 999.0  13.4 999.0 99.0 99.00
2020 10 20 15 40 999 99.0 99.0 99.00 99.00 99.00 999 1026.2 999.0  13.4 999.0 99.0 99.00
2020 10 20 16 00 999  3.6  4.8  0.17  2.27 99.00 299 1026.3   6.3  13.4 999.0 99.0 99.00
2020 10 20 16 20 999 99.0 99.0 99.00 99.00 99.00 999 1026.3 999.0  13.4 999.0 99.0 99.00
2020 10 20 16 40 999 99.0 99.0 99.00 99.00 99.00 999 1026.3 999.0  13.4 999.0 99.0 99.00
2020 10 20 17 00 999  2.6  4.1  0.15  2.23 99.00  25 1026.2   6.7  13.4 999.0 99.0 99.00
2020 10 20 17 20 999 99.0 99.0 99.00 99.00 99.00 999 1025.9 999.0  13.4 999.0 99.0 99.00
2020 10 20 17 40 999 99.0 99.0 99.00 99.00 99.00 999 1025.5 999.0  13.4 999.0 99.0 99.00
2020 10 20 18 00 999  2.8  3.7  0.16  2.61 99.00 311 1025.1   7.6  13.4 999.0 99.0 99.00
2020 10 20 18 20 999 99.0 99.0 99.00 99.00 99.00 999 1024.8 999.0  13.5 999.0 99.0 99.00
2020 10 20 18 40 999 99.0 99.0 99.00 99.00 99.00 999 1024.6 999.0  13.5 999.0 99.0 99.00
2020 10 20 19 00 999  2.3  3.7  0.16  2.93 99.00 999 1024.0   8.5  13.5 999.0 99.0 99.00
2020 10 20 19 20 999 99.0 99.0 99.00 99.00 99.00 999 1023.0 999.0  13.6 999.0 99.0 99.00
2020 10 20 19 40 999 99.0 99.0 99.00 99.00 99.00 999 1022.8 999.0  13.6 999.0 99.0 99.00
2020 10 20 20 00 999  5.2  6.8  0.18  2.07 99.00 299 1022.2   9.5  13.6 999.0 99.0 99.00
2020 10 20 20 20 999 99.0 99.0 99.00 99.00 99.00 999 1021.8 999.0  13.6 999.0 99.0 99.00
2020 10 20 20 40 999 99.0 99.0 99.00 99.00 99.00 999 1021.5 999.0  13.6 999.0 99.0 99.00
2020 10 20 21 00 999  6.9  9.1  0.22  2.14 99.00 999 1021.2  10.0  13.6 999.0 99.0 99.00
2020 10 20 21 20 999 99.0 99.0 99.00 99.00 99.00 999 1021.3 999.0  13.6 999.0 99.0 99.00
2020 10 20 21 40 999 99.0 99.0 99.00 99.00 99.00 999 1021.1 999.0  13.6 999.0 99.0 99.00
2020 10 20 22 00 999  5.6  7.6  0.25  2.14 99.00 282 1020.8  10.0  13.6 999.0 99.0 99.00
2020 10 20 22 20 999 99.0 99.0 99.00 99.00 99.00 999 1021.1 999.0  13.6 999.0 99.0 99.00
2020 10 20 22 40 999 99.0 99.0 99.00 99.00 99.00 999 1020.9 999.0  13.6 999.0 99.0 99.00
2020 10 20 23 00 999  6.6  7.8  0.28  2.28 99.00 189 1019.9  10.1  13.6 999.0 99.0 99.00
